Date,Open,High,Low,Close,% Change,% Change vs Average,Volume,"MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (200,ma,0)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)",RSI ‌rsi‌ (14),Day,Month,Dt,Year,Time,OpenClose,HighLow
Mon Sep 05 2022 11:50:00 GMT+0530 (India Standard Time),17641.8,17645.2,17639.85,17643.1,0.0,0.0,0,17610.77,17594.33,17595.07,57.58,Mon,Sep,05,2022,11:50:00,0.0074,-0.0303
Mon Sep 05 2022 11:55:00 GMT+0530 (India Standard Time),17643.0,17646.25,17639.95,17641.85,-0.01,-0.01,0,17611.44,17594.24,17596.8,56.85,Mon,Sep,05,2022,11:55:00,-0.0065,-0.0357
Mon Sep 05 2022 12:00:00 GMT+0530 (India Standard Time),17642.95,17649.4,17638.7,17643.95,0.01,0.01,0,17612.02,17594.19,17596.86,57.82,Mon,Sep,05,2022,12:00:00,0.0057,-0.0607
Mon Sep 05 2022 12:05:00 GMT+0530 (India Standard Time),17642.85,17649.65,17638.9,17649.65,0.03,0.03,0,17612.75,17594.12,17599.57,60.41,Mon,Sep,05,2022,12:05:00,0.0385,-0.0609
Mon Sep 05 2022 12:10:00 GMT+0530 (India Standard Time),17648.95,17662.0,17648.95,17660.0,0.06,0.06,0,17613.68,17594.01,17605.85,64.65,Mon,Sep,05,2022,12:10:00,0.0626,-0.0739
Mon Sep 05 2022 12:15:00 GMT+0530 (India Standard Time),17658.75,17668.65,17656.45,17667.7,0.04,0.04,0,17614.97,17593.95,17616.42,67.45,Mon,Sep,05,2022,12:15:00,0.0507,-0.0691
Mon Sep 05 2022 12:20:00 GMT+0530 (India Standard Time),17668.25,17678.25,17667.7,17670.95,0.02,0.02,0,17616.23,17593.86,17624.45,68.58,Mon,Sep,05,2022,12:20:00,0.0153,-0.0597
Mon Sep 05 2022 12:25:00 GMT+0530 (India Standard Time),17671.35,17673.9,17664.9,17666.6,-0.02,-0.02,0,17617.93,17593.72,17628.25,65.31,Mon,Sep,05,2022,12:25:00,-0.0269,-0.0509
Mon Sep 05 2022 12:30:00 GMT+0530 (India Standard Time),17665.85,17680.3,17664.45,17673.15,0.04,0.04,0,17620.01,17593.66,17628.25,67.8,Mon,Sep,05,2022,12:30:00,0.0413,-0.0897
Mon Sep 05 2022 12:35:00 GMT+0530 (India Standard Time),17673.9,17674.35,17664.65,17673.9,0.0,0.0,0,17622.17,17593.56,17630.93,68.08,Mon,Sep,05,2022,12:35:00,0.0,-0.0549
Mon Sep 05 2022 12:40:00 GMT+0530 (India Standard Time),17673.5,17676.35,17670.1,17672.25,-0.01,-0.01,0,17624.45,17593.47,17632.31,66.7,Mon,Sep,05,2022,12:40:00,-0.0071,-0.0354
Mon Sep 05 2022 12:45:00 GMT+0530 (India Standard Time),17671.3,17681.2,17668.55,17677.65,0.03,0.03,0,17627.06,17593.3,17632.31,68.93,Mon,Sep,05,2022,12:45:00,0.0359,-0.0716
Mon Sep 05 2022 12:50:00 GMT+0530 (India Standard Time),17677.15,17678.4,17657.55,17658.15,-0.11,-0.11,0,17629.32,17593.08,17637.27,54.69,Mon,Sep,05,2022,12:50:00,-0.1076,-0.1181
Mon Sep 05 2022 12:55:00 GMT+0530 (India Standard Time),17657.4,17665.0,17655.0,17657.1,-0.01,-0.01,0,17631.82,17592.56,17637.27,54.05,Mon,Sep,05,2022,12:55:00,-0.0017,-0.0566
Mon Sep 05 2022 13:00:00 GMT+0530 (India Standard Time),17656.7,17669.4,17656.7,17664.3,0.04,0.04,0,17634.3,17592.02,17637.27,57.74,Mon,Sep,05,2022,13:00:00,0.043,-0.0719
Mon Sep 05 2022 13:05:00 GMT+0530 (India Standard Time),17664.75,17669.7,17657.45,17657.45,-0.04,-0.04,0,17636.43,17591.49,17637.27,53.35,Mon,Sep,05,2022,13:05:00,-0.0413,-0.0694
Mon Sep 05 2022 13:10:00 GMT+0530 (India Standard Time),17657.75,17660.6,17647.35,17650.45,-0.04,-0.04,0,17638.7,17590.9,17637.27,49.22,Mon,Sep,05,2022,13:10:00,-0.0414,-0.0751
Mon Sep 05 2022 13:15:00 GMT+0530 (India Standard Time),17650.55,17653.4,17644.5,17645.3,-0.03,-0.03,0,17640.82,17590.26,17637.27,46.39,Mon,Sep,05,2022,13:15:00,-0.0298,-0.0504
Mon Sep 05 2022 13:20:00 GMT+0530 (India Standard Time),17644.85,17648.8,17637.2,17640.0,-0.03,-0.03,0,17643.06,17589.74,17637.27,43.6,Mon,Sep,05,2022,13:20:00,-0.0275,-0.0658
Mon Sep 05 2022 13:25:00 GMT+0530 (India Standard Time),17639.95,17655.45,17638.85,17654.7,0.08,0.08,0,17643.91,17590.25,17637.27,52.18,Mon,Sep,05,2022,13:25:00,0.0835,-0.0941
Mon Sep 05 2022 13:30:00 GMT+0530 (India Standard Time),17653.4,17656.0,17647.2,17648.2,-0.04,-0.04,0,17644.9,17590.71,17637.27,48.66,Mon,Sep,05,2022,13:30:00,-0.0295,-0.0499
Mon Sep 05 2022 13:35:00 GMT+0530 (India Standard Time),17647.95,17651.3,17641.5,17646.25,-0.01,-0.01,0,17645.93,17591.16,17637.27,47.62,Mon,Sep,05,2022,13:35:00,-0.0096,-0.0556
Mon Sep 05 2022 13:40:00 GMT+0530 (India Standard Time),17646.15,17651.35,17630.2,17632.25,-0.08,-0.08,0,17645.94,17591.48,17637.27,40.87,Mon,Sep,05,2022,13:40:00,-0.0788,-0.12
Mon Sep 05 2022 13:45:00 GMT+0530 (India Standard Time),17633.0,17648.25,17629.7,17645.6,0.08,0.08,0,17646.32,17591.68,17672.4,48.38,Mon,Sep,05,2022,13:45:00,0.0714,-0.1052
Mon Sep 05 2022 13:50:00 GMT+0530 (India Standard Time),17645.3,17649.6,17641.65,17642.75,-0.02,-0.02,0,17646.41,17591.75,17672.4,47.01,Mon,Sep,05,2022,13:50:00,-0.0145,-0.0451
Mon Sep 05 2022 13:55:00 GMT+0530 (India Standard Time),17643.25,17661.15,17639.2,17655.25,0.07,0.07,0,17647.09,17591.95,17672.4,53.27,Mon,Sep,05,2022,13:55:00,0.068,-0.1244
Mon Sep 05 2022 14:00:00 GMT+0530 (India Standard Time),17655.65,17664.1,17655.65,17659.45,0.02,0.02,0,17647.53,17592.15,17672.4,55.19,Mon,Sep,05,2022,14:00:00,0.0215,-0.0479
Mon Sep 05 2022 14:05:00 GMT+0530 (India Standard Time),17660.0,17678.7,17660.0,17665.4,0.03,0.03,0,17648.14,17592.42,17672.4,57.83,Mon,Sep,05,2022,14:05:00,0.0306,-0.1059
Mon Sep 05 2022 14:10:00 GMT+0530 (India Standard Time),17666.1,17671.9,17661.35,17669.4,0.02,0.02,0,17648.76,17592.63,17672.4,59.55,Mon,Sep,05,2022,14:10:00,0.0187,-0.0597
Mon Sep 05 2022 14:15:00 GMT+0530 (India Standard Time),17669.15,17669.85,17660.95,17665.8,-0.02,-0.02,0,17649.03,17592.75,17672.4,57.28,Mon,Sep,05,2022,14:15:00,-0.019,-0.0504
Mon Sep 05 2022 14:20:00 GMT+0530 (India Standard Time),17665.9,17666.8,17656.55,17660.8,-0.03,-0.03,0,17649.28,17592.75,17672.4,54.19,Mon,Sep,05,2022,14:20:00,-0.0289,-0.0581
Mon Sep 05 2022 14:25:00 GMT+0530 (India Standard Time),17660.85,17674.75,17660.85,17674.1,0.08,0.08,0,17649.92,17592.78,17672.4,60.32,Mon,Sep,05,2022,14:25:00,0.075,-0.0787
Mon Sep 05 2022 14:30:00 GMT+0530 (India Standard Time),17674.85,17682.95,17674.55,17677.1,0.02,0.02,0,17650.4,17592.73,17634.18,61.57,Mon,Sep,05,2022,14:30:00,0.0127,-0.0475
Mon Sep 05 2022 14:35:00 GMT+0530 (India Standard Time),17677.85,17679.3,17659.3,17659.3,-0.1,-0.1,0,17650.52,17592.59,17637.82,51.26,Mon,Sep,05,2022,14:35:00,-0.105,-0.1133
Mon Sep 05 2022 14:40:00 GMT+0530 (India Standard Time),17659.4,17671.2,17655.85,17670.6,0.06,0.06,0,17650.86,17592.59,17637.82,56.27,Mon,Sep,05,2022,14:40:00,0.0634,-0.0869
Mon Sep 05 2022 14:45:00 GMT+0530 (India Standard Time),17669.95,17670.95,17661.65,17663.75,-0.04,-0.04,0,17651.49,17592.72,17637.82,52.73,Mon,Sep,05,2022,14:45:00,-0.0351,-0.0527
Mon Sep 05 2022 14:50:00 GMT+0530 (India Standard Time),17663.2,17668.25,17658.6,17662.55,-0.01,-0.01,0,17651.94,17592.75,17637.82,52.11,Mon,Sep,05,2022,14:50:00,-0.0037,-0.0546
Mon Sep 05 2022 14:55:00 GMT+0530 (India Standard Time),17662.1,17672.4,17653.4,17654.0,-0.05,-0.05,0,17652.08,17592.75,17637.82,47.81,Mon,Sep,05,2022,14:55:00,-0.0459,-0.1076
Mon Sep 05 2022 15:00:00 GMT+0530 (India Standard Time),17654.45,17678.15,17651.2,17676.75,0.13,0.13,0,17652.79,17592.87,17637.82,57.79,Mon,Sep,05,2022,15:00:00,0.1262,-0.1527
Mon Sep 05 2022 15:05:00 GMT+0530 (India Standard Time),17676.75,17678.6,17665.05,17670.2,-0.04,-0.04,0,17653.66,17592.93,17637.82,54.56,Mon,Sep,05,2022,15:05:00,-0.0371,-0.0767
Mon Sep 05 2022 15:10:00 GMT+0530 (India Standard Time),17671.5,17680.15,17667.85,17671.95,0.01,0.01,0,17654.52,17593.07,17637.82,55.28,Mon,Sep,05,2022,15:10:00,0.0025,-0.0696
Mon Sep 05 2022 15:15:00 GMT+0530 (India Standard Time),17671.6,17672.15,17660.1,17666.25,-0.03,-0.03,0,17655.0,17593.21,17637.82,52.37,Mon,Sep,05,2022,15:15:00,-0.0303,-0.0682
Mon Sep 05 2022 15:20:00 GMT+0530 (India Standard Time),17666.55,17668.2,17658.0,17659.55,-0.04,-0.04,0,17655.52,17593.27,17637.82,49.09,Mon,Sep,05,2022,15:20:00,-0.0396,-0.0578
Mon Sep 05 2022 15:25:00 GMT+0530 (India Standard Time),17659.8,17663.85,17652.3,17653.9,-0.03,-0.03,0,17656.11,17593.26,17637.82,46.46,Mon,Sep,05,2022,15:25:00,-0.0334,-0.0654
Tue Sep 06 2022 09:15:00 GMT+0530 (India Standard Time),17695.7,17764.0,17695.7,17736.4,0.47,0.47,0,17658.24,17593.62,17637.82,70.97,Tue,Sep,06,2022,09:15:00,0.2295,-0.386
Tue Sep 06 2022 09:20:00 GMT+0530 (India Standard Time),17737.1,17747.45,17726.8,17742.95,0.04,0.04,0,17660.6,17594.04,17681.85,72.07,Tue,Sep,06,2022,09:20:00,0.033,-0.1165
Tue Sep 06 2022 09:25:00 GMT+0530 (India Standard Time),17743.35,17744.35,17722.5,17722.5,-0.12,-0.12,0,17662.5,17594.39,17688.05,63.96,Tue,Sep,06,2022,09:25:00,-0.1176,-0.1233
Tue Sep 06 2022 09:30:00 GMT+0530 (India Standard Time),17722.15,17726.95,17695.25,17696.85,-0.14,-0.14,0,17663.88,17594.66,17688.05,55.53,Tue,Sep,06,2022,09:30:00,-0.143,-0.1791
Tue Sep 06 2022 09:35:00 GMT+0530 (India Standard Time),17697.95,17717.9,17672.4,17672.8,-0.14,-0.14,0,17664.66,17594.8,17688.05,49.01,Tue,Sep,06,2022,09:35:00,-0.1423,-0.2575
Tue Sep 06 2022 09:40:00 GMT+0530 (India Standard Time),17671.5,17687.4,17669.35,17676.4,0.02,0.02,0,17665.35,17595.12,17733.87,49.95,Tue,Sep,06,2022,09:40:00,0.0277,-0.1022
Tue Sep 06 2022 09:45:00 GMT+0530 (India Standard Time),17676.15,17686.3,17659.1,17679.2,0.02,0.02,0,17666.07,17595.55,17733.87,50.72,Tue,Sep,06,2022,09:45:00,0.0173,-0.154
Tue Sep 06 2022 09:50:00 GMT+0530 (India Standard Time),17676.6,17681.9,17665.65,17667.75,-0.06,-0.06,0,17666.58,17595.94,17733.87,47.51,Tue,Sep,06,2022,09:50:00,-0.0501,-0.092
Tue Sep 06 2022 09:55:00 GMT+0530 (India Standard Time),17667.85,17678.9,17655.4,17678.5,0.06,0.06,0,17667.28,17596.31,17728.87,50.67,Tue,Sep,06,2022,09:55:00,0.0602,-0.1331
Tue Sep 06 2022 10:00:00 GMT+0530 (India Standard Time),17678.6,17678.6,17664.3,17669.05,-0.05,-0.05,0,17667.66,17596.64,17728.87,47.94,Tue,Sep,06,2022,10:00:00,-0.054,-0.081
Tue Sep 06 2022 10:05:00 GMT+0530 (India Standard Time),17669.4,17671.65,17643.8,17644.2,-0.14,-0.14,0,17667.35,17596.77,17728.87,41.6,Tue,Sep,06,2022,10:05:00,-0.1428,-0.1578
Tue Sep 06 2022 10:10:00 GMT+0530 (India Standard Time),17645.9,17650.05,17633.15,17641.15,-0.02,-0.02,0,17666.82,17596.93,17705.96,40.88,Tue,Sep,06,2022,10:10:00,-0.0269,-0.0958
Tue Sep 06 2022 10:15:00 GMT+0530 (India Standard Time),17640.45,17642.25,17629.85,17633.05,-0.05,-0.05,0,17666.06,17597.08,17702.39,38.97,Tue,Sep,06,2022,10:15:00,-0.042,-0.0703
Tue Sep 06 2022 10:20:00 GMT+0530 (India Standard Time),17632.9,17632.9,17614.0,17614.6,-0.1,-0.1,0,17665.02,17597.16,17693.14,34.95,Tue,Sep,06,2022,10:20:00,-0.1039,-0.1073
Tue Sep 06 2022 10:25:00 GMT+0530 (India Standard Time),17614.8,17614.8,17589.05,17600.6,-0.08,-0.08,0,17663.57,17597.18,17674.55,32.24,Tue,Sep,06,2022,10:25:00,-0.0807,-0.1464
Tue Sep 06 2022 10:30:00 GMT+0530 (India Standard Time),17600.6,17612.55,17589.25,17590.7,-0.06,-0.06,0,17661.9,17597.15,17661.38,30.44,Tue,Sep,06,2022,10:30:00,-0.0563,-0.1325
Tue Sep 06 2022 10:35:00 GMT+0530 (India Standard Time),17590.1,17609.35,17587.95,17608.3,0.1,0.1,0,17660.63,17597.15,17651.91,37.16,Tue,Sep,06,2022,10:35:00,0.1034,-0.1217
Tue Sep 06 2022 10:40:00 GMT+0530 (India Standard Time),17609.15,17613.25,17595.6,17605.45,-0.02,-0.02,0,17659.18,17597.19,17651.91,36.54,Tue,Sep,06,2022,10:40:00,-0.021,-0.1003
Tue Sep 06 2022 10:45:00 GMT+0530 (India Standard Time),17605.9,17624.0,17603.0,17623.1,0.1,0.1,0,17658.48,17597.33,17651.91,42.86,Tue,Sep,06,2022,10:45:00,0.0976,-0.1193
Tue Sep 06 2022 10:50:00 GMT+0530 (India Standard Time),17623.95,17623.95,17612.55,17618.15,-0.03,-0.03,0,17657.7,17597.59,17651.91,41.6,Tue,Sep,06,2022,10:50:00,-0.0329,-0.0647
Tue Sep 06 2022 10:55:00 GMT+0530 (India Standard Time),17619.1,17634.8,17612.85,17633.75,0.09,0.09,0,17657.09,17597.92,17651.91,46.87,Tue,Sep,06,2022,10:55:00,0.0831,-0.1246
Tue Sep 06 2022 11:00:00 GMT+0530 (India Standard Time),17634.45,17636.25,17629.2,17635.5,0.01,0.01,0,17656.65,17598.31,17651.91,47.44,Tue,Sep,06,2022,11:00:00,0.006,-0.04
Tue Sep 06 2022 11:05:00 GMT+0530 (India Standard Time),17636.05,17667.7,17636.05,17664.7,0.17,0.17,0,17656.94,17598.87,17651.91,55.96,Tue,Sep,06,2022,11:05:00,0.1622,-0.1795
Tue Sep 06 2022 11:10:00 GMT+0530 (India Standard Time),17664.9,17668.15,17656.2,17667.45,0.02,0.02,0,17657.38,17599.4,17604.66,56.67,Tue,Sep,06,2022,11:10:00,0.0144,-0.0677
Tue Sep 06 2022 11:15:00 GMT+0530 (India Standard Time),17667.65,17675.15,17665.0,17666.0,-0.01,-0.01,0,17657.9,17599.95,17608.57,56.16,Tue,Sep,06,2022,11:15:00,-0.0093,-0.0575
Tue Sep 06 2022 11:20:00 GMT+0530 (India Standard Time),17665.3,17666.95,17643.9,17655.85,-0.06,-0.06,0,17657.92,17600.4,17608.57,52.55,Tue,Sep,06,2022,11:20:00,-0.0535,-0.1306
Tue Sep 06 2022 11:25:00 GMT+0530 (India Standard Time),17655.85,17664.35,17652.45,17654.6,-0.01,-0.01,0,17658.05,17600.88,17608.57,52.11,Tue,Sep,06,2022,11:25:00,-0.0071,-0.0674
Tue Sep 06 2022 11:30:00 GMT+0530 (India Standard Time),17654.35,17659.75,17647.8,17651.5,-0.02,-0.02,0,17658.15,17601.38,17608.57,50.96,Tue,Sep,06,2022,11:30:00,-0.0161,-0.0677
Tue Sep 06 2022 11:35:00 GMT+0530 (India Standard Time),17652.15,17657.6,17648.1,17657.05,0.03,0.03,0,17658.65,17601.92,17608.57,52.96,Tue,Sep,06,2022,11:35:00,0.0278,-0.0538
Tue Sep 06 2022 11:40:00 GMT+0530 (India Standard Time),17657.2,17672.65,17656.05,17672.5,0.09,0.09,0,17659.19,17602.6,17608.57,58.08,Tue,Sep,06,2022,11:40:00,0.0866,-0.094
Tue Sep 06 2022 11:45:00 GMT+0530 (India Standard Time),17672.35,17677.3,17668.4,17668.75,-0.02,-0.02,0,17659.71,17603.39,17618.03,56.47,Tue,Sep,06,2022,11:45:00,-0.0204,-0.0504
Tue Sep 06 2022 11:50:00 GMT+0530 (India Standard Time),17668.75,17671.5,17661.25,17669.45,0.0,0.0,0,17659.99,17604.37,17618.03,56.72,Tue,Sep,06,2022,11:50:00,0.004,-0.058
Tue Sep 06 2022 11:55:00 GMT+0530 (India Standard Time),17668.8,17691.9,17667.95,17690.55,0.12,0.12,0,17660.62,17605.39,17618.03,63.31,Tue,Sep,06,2022,11:55:00,0.1229,-0.1356
Tue Sep 06 2022 12:00:00 GMT+0530 (India Standard Time),17691.45,17696.8,17684.55,17693.15,0.01,0.01,0,17661.17,17606.42,17637.53,64.04,Tue,Sep,06,2022,12:00:00,0.0096,-0.0693
Tue Sep 06 2022 12:05:00 GMT+0530 (India Standard Time),17692.9,17693.85,17681.2,17689.4,-0.02,-0.02,0,17661.57,17607.27,17640.91,62.12,Tue,Sep,06,2022,12:05:00,-0.0198,-0.0715
Tue Sep 06 2022 12:10:00 GMT+0530 (India Standard Time),17689.8,17690.6,17682.1,17682.6,-0.04,-0.04,0,17661.91,17608.17,17640.91,58.7,Tue,Sep,06,2022,12:10:00,-0.0407,-0.0481
Tue Sep 06 2022 12:15:00 GMT+0530 (India Standard Time),17682.15,17693.4,17682.15,17692.3,0.05,0.05,0,17662.54,17609.09,17640.91,61.92,Tue,Sep,06,2022,12:15:00,0.0574,-0.0636
Tue Sep 06 2022 12:20:00 GMT+0530 (India Standard Time),17692.3,17702.5,17690.1,17700.5,0.05,0.05,0,17663.06,17609.94,17642.77,64.45,Tue,Sep,06,2022,12:20:00,0.0463,-0.0701
Tue Sep 06 2022 12:25:00 GMT+0530 (India Standard Time),17701.0,17701.6,17690.5,17698.1,-0.01,-0.01,0,17663.48,17610.63,17651.55,63.13,Tue,Sep,06,2022,12:25:00,-0.0164,-0.0627
Tue Sep 06 2022 12:30:00 GMT+0530 (India Standard Time),17698.1,17708.85,17695.75,17707.7,0.05,0.05,0,17664.45,17611.42,17651.55,66.12,Tue,Sep,06,2022,12:30:00,0.0542,-0.074
Tue Sep 06 2022 12:35:00 GMT+0530 (India Standard Time),17708.15,17710.75,17701.55,17701.8,-0.03,-0.03,0,17665.08,17612.13,17659.92,62.75,Tue,Sep,06,2022,12:35:00,-0.0359,-0.052
Tue Sep 06 2022 12:40:00 GMT+0530 (India Standard Time),17701.3,17708.75,17696.6,17708.45,0.04,0.04,0,17665.97,17612.96,17659.92,64.92,Tue,Sep,06,2022,12:40:00,0.0404,-0.0687
Tue Sep 06 2022 12:45:00 GMT+0530 (India Standard Time),17707.85,17713.25,17700.45,17702.8,-0.03,-0.03,0,17666.78,17613.73,17662.13,61.64,Tue,Sep,06,2022,12:45:00,-0.0285,-0.0723
Tue Sep 06 2022 12:50:00 GMT+0530 (India Standard Time),17703.1,17715.7,17701.5,17712.6,0.06,0.06,0,17667.95,17614.58,17662.13,64.95,Tue,Sep,06,2022,12:50:00,0.0536,-0.0802
Tue Sep 06 2022 12:55:00 GMT+0530 (India Standard Time),17713.0,17714.95,17706.1,17706.1,-0.04,-0.04,0,17668.53,17615.57,17666.81,61.18,Tue,Sep,06,2022,12:55:00,-0.039,-0.05
Tue Sep 06 2022 13:00:00 GMT+0530 (India Standard Time),17706.05,17708.45,17693.5,17699.2,-0.04,-0.04,0,17669.11,17616.39,17666.81,57.37,Tue,Sep,06,2022,13:00:00,-0.0387,-0.0845
Tue Sep 06 2022 13:05:00 GMT+0530 (India Standard Time),17698.85,17699.9,17680.6,17684.6,-0.08,-0.08,0,17669.37,17617.04,17666.81,50.24,Tue,Sep,06,2022,13:05:00,-0.0806,-0.1092
Tue Sep 06 2022 13:10:00 GMT+0530 (India Standard Time),17684.6,17694.2,17682.85,17693.65,0.05,0.05,0,17669.92,17617.78,17666.81,54.05,Tue,Sep,06,2022,13:10:00,0.0511,-0.0642
Tue Sep 06 2022 13:15:00 GMT+0530 (India Standard Time),17693.85,17699.8,17690.7,17691.25,-0.01,-0.01,0,17670.55,17618.48,17666.81,52.9,Tue,Sep,06,2022,13:15:00,-0.0147,-0.0514
Tue Sep 06 2022 13:20:00 GMT+0530 (India Standard Time),17691.05,17694.9,17686.85,17693.65,0.01,0.01,0,17671.34,17619.14,17666.81,53.96,Tue,Sep,06,2022,13:20:00,0.0147,-0.0455
Tue Sep 06 2022 13:25:00 GMT+0530 (India Standard Time),17693.6,17700.7,17691.1,17698.0,0.02,0.02,0,17670.58,17619.71,17666.81,55.9,Tue,Sep,06,2022,13:25:00,0.0249,-0.0543
Tue Sep 06 2022 13:30:00 GMT+0530 (India Standard Time),17697.85,17714.4,17697.85,17711.05,0.07,0.07,0,17669.94,17620.26,17666.81,61.18,Tue,Sep,06,2022,13:30:00,0.0745,-0.0935
Tue Sep 06 2022 13:35:00 GMT+0530 (India Standard Time),17710.9,17714.15,17682.05,17692.65,-0.1,-0.1,0,17669.34,17620.88,17668.24,51.76,Tue,Sep,06,2022,13:35:00,-0.1032,-0.1815
Tue Sep 06 2022 13:40:00 GMT+0530 (India Standard Time),17693.3,17695.95,17688.15,17693.7,0.01,0.01,0,17669.28,17621.59,17668.24,52.22,Tue,Sep,06,2022,13:40:00,0.0023,-0.0441
Tue Sep 06 2022 13:45:00 GMT+0530 (India Standard Time),17694.45,17694.5,17672.3,17679.15,-0.08,-0.08,0,17669.4,17622.34,17668.24,45.81,Tue,Sep,06,2022,13:45:00,-0.0865,-0.1256
Tue Sep 06 2022 13:50:00 GMT+0530 (India Standard Time),17678.85,17691.05,17673.7,17683.75,0.03,0.03,0,17669.55,17623.05,17668.24,47.98,Tue,Sep,06,2022,13:50:00,0.0277,-0.0982
Tue Sep 06 2022 13:55:00 GMT+0530 (India Standard Time),17682.95,17699.0,17680.6,17696.25,0.07,0.07,0,17669.89,17623.75,17668.24,53.45,Tue,Sep,06,2022,13:55:00,0.0752,-0.1041
Tue Sep 06 2022 14:00:00 GMT+0530 (India Standard Time),17696.1,17698.25,17685.5,17686.7,-0.05,-0.05,0,17670.27,17624.59,17668.24,49.2,Tue,Sep,06,2022,14:00:00,-0.0531,-0.0721
Tue Sep 06 2022 14:05:00 GMT+0530 (India Standard Time),17687.45,17692.75,17682.7,17692.1,0.03,0.03,0,17670.54,17625.5,17668.24,51.54,Tue,Sep,06,2022,14:05:00,0.0263,-0.0568
Tue Sep 06 2022 14:10:00 GMT+0530 (India Standard Time),17692.45,17698.05,17691.05,17697.0,0.03,0.03,0,17671.1,17626.53,17668.24,53.63,Tue,Sep,06,2022,14:10:00,0.0257,-0.0396
Tue Sep 06 2022 14:15:00 GMT+0530 (India Standard Time),17697.55,17705.45,17688.35,17688.35,-0.05,-0.05,0,17671.99,17627.46,17668.24,49.57,Tue,Sep,06,2022,14:15:00,-0.052,-0.0967
Tue Sep 06 2022 14:20:00 GMT+0530 (India Standard Time),17688.1,17695.25,17685.05,17695.1,0.04,0.04,0,17673.06,17628.45,17668.24,52.59,Tue,Sep,06,2022,14:20:00,0.0396,-0.0577
Tue Sep 06 2022 14:25:00 GMT+0530 (India Standard Time),17694.85,17704.8,17694.65,17703.75,0.05,0.05,0,17674.48,17629.47,17668.24,56.21,Tue,Sep,06,2022,14:25:00,0.0503,-0.0574
Tue Sep 06 2022 14:30:00 GMT+0530 (India Standard Time),17704.0,17704.65,17688.15,17692.15,-0.07,-0.07,0,17676.03,17630.37,17668.24,50.62,Tue,Sep,06,2022,14:30:00,-0.067,-0.0933
Tue Sep 06 2022 14:35:00 GMT+0530 (India Standard Time),17692.65,17696.6,17663.55,17664.95,-0.15,-0.15,0,17677.32,17631.03,17668.24,40.47,Tue,Sep,06,2022,14:35:00,-0.1568,-0.1871
Tue Sep 06 2022 14:40:00 GMT+0530 (India Standard Time),17665.25,17668.95,17639.45,17641.05,-0.14,-0.14,0,17678.32,17631.57,17710.88,34.01,Tue,Sep,06,2022,14:40:00,-0.1372,-0.1672
Tue Sep 06 2022 14:45:00 GMT+0530 (India Standard Time),17641.15,17666.6,17637.55,17661.9,0.12,0.12,0,17679.4,17632.24,17689.01,42.61,Tue,Sep,06,2022,14:45:00,0.1175,-0.1647
Tue Sep 06 2022 14:50:00 GMT+0530 (India Standard Time),17660.55,17663.45,17642.7,17661.75,0.0,0.0,0,17680.52,17632.85,17689.01,42.57,Tue,Sep,06,2022,14:50:00,0.0068,-0.1176
Tue Sep 06 2022 14:55:00 GMT+0530 (India Standard Time),17661.95,17663.9,17650.3,17654.5,-0.04,-0.04,0,17681.15,17633.42,17689.01,40.45,Tue,Sep,06,2022,14:55:00,-0.0422,-0.0771
Tue Sep 06 2022 15:00:00 GMT+0530 (India Standard Time),17653.55,17667.8,17649.45,17660.7,0.04,0.04,0,17682.0,17634.09,17689.01,43.06,Tue,Sep,06,2022,15:00:00,0.0405,-0.104
Tue Sep 06 2022 15:05:00 GMT+0530 (India Standard Time),17661.3,17680.6,17657.9,17671.1,0.06,0.06,0,17682.75,17634.85,17689.01,47.25,Tue,Sep,06,2022,15:05:00,0.0555,-0.1286
Tue Sep 06 2022 15:10:00 GMT+0530 (India Standard Time),17671.55,17673.65,17651.0,17653.05,-0.1,-0.1,0,17683.1,17635.48,17689.01,41.54,Tue,Sep,06,2022,15:10:00,-0.1048,-0.1283
Tue Sep 06 2022 15:15:00 GMT+0530 (India Standard Time),17653.0,17657.15,17648.95,17651.6,-0.01,-0.01,0,17682.84,17636.13,17689.01,41.11,Tue,Sep,06,2022,15:15:00,-0.0079,-0.0465
Tue Sep 06 2022 15:20:00 GMT+0530 (India Standard Time),17651.3,17653.35,17646.8,17649.85,-0.01,-0.01,0,17682.49,17636.71,17689.01,40.57,Tue,Sep,06,2022,15:20:00,-0.0082,-0.0371
Tue Sep 06 2022 15:25:00 GMT+0530 (India Standard Time),17649.85,17653.6,17641.5,17651.6,0.01,0.01,0,17682.2,17637.3,17689.01,41.4,Tue,Sep,06,2022,15:25:00,0.0099,-0.0686
Wed Sep 07 2022 09:15:00 GMT+0530 (India Standard Time),17519.4,17566.25,17519.4,17559.75,-0.52,-0.52,0,17680.28,17637.44,17689.01,23.05,Wed,Sep,07,2022,09:15:00,0.2298,-0.2674
Wed Sep 07 2022 09:20:00 GMT+0530 (India Standard Time),17557.85,17584.3,17548.55,17582.55,0.13,0.13,0,17678.83,17637.69,17624.81,31.2,Wed,Sep,07,2022,09:20:00,0.1405,-0.2037
Wed Sep 07 2022 09:25:00 GMT+0530 (India Standard Time),17581.4,17593.3,17564.3,17569.95,-0.07,-0.07,0,17677.2,17637.95,17624.81,29.35,Wed,Sep,07,2022,09:25:00,-0.0652,-0.1651
